player_id,player,team,pos,season,week,snaps,snaps_pct,rush_att,rush_att_pct,targets,targets_pct,rec,ez_tgts,ez_tgts_pct,inside5_rush,inside5_rush_pct,adot,air_yards_total,team_targets,team_rush_att,team_ez_tgts,team_inside5_rush
00-0039424,Devaughn Vele,NO,WR,2026,1,82,91.0,0,0.0,9,17.0,7,1,25.0,0,0.0,7.0,63.0,53,25,4,0
00-0037239,Chris Olave,NO,WR,2026,1,77,86.0,0,0.0,13,24.5,10,0,0.0,0,0.0,18.0,234.0,53,25,4,0
00-0036040,Juwan Johnson,NO,TE,2026,1,76,84.0,0,0.0,7,13.2,3,2,50.0,0,0.0,11.0,77.0,53,25,4,0
00-0036963,Amon-Ra St. Brown,DET,WR,2026,1,69,90.0,0,0.0,14,35.9,10,0,0.0,0,0.0,5.0,70.0,39,33,1,5
00-0037240,Jameson Williams,DET,WR,2026,1,65,84.0,0,0.0,9,23.1,4,0,0.0,0,0.0,14.1,127.0,39,33,1,5
00-0040126,Colston Loveland,CHI,TE,2026,1,65,87.0,0,0.0,2,7.7,0,1,33.3,0,0.0,15.0,30.0,26,39,3,4
00-0038559,Michael Wilson,ARI,WR,2026,1,64,85.0,0,0.0,7,18.9,5,0,0.0,0,0.0,11.9,83.0,37,34,1,2
00-0035640,DK Metcalf,PIT,WR,2026,1,64,96.0,0,0.0,10,27.0,4,1,33.3,0,0.0,20.4,204.0,37,21,3,0
00-0039065,Sam LaPorta,DET,TE,2026,1,62,81.0,0,0.0,8,20.5,5,1,100.0,0,0.0,0.9,7.0,39,33,1,5
00-0041067,Bryce Lance,NO,WR,2026,1,62,69.0,0,0.0,5,9.4,3,0,0.0,0,0.0,8.0,40.0,53,25,4,0
00-0035659,Terry McLaurin,WAS,WR,2026,1,61,87.0,0,0.0,4,13.3,2,0,0.0,0,0.0,5.5,22.0,30,32,1,2
00-0037744,Trey McBride,ARI,TE,2026,1,60,80.0,0,0.0,13,35.1,9,1,100.0,0,0.0,6.8,89.0,37,34,1,2
00-0036322,Justin Jefferson,MIN,WR,2026,1,60,92.0,0,0.0,10,41.7,8,1,50.0,0,0.0,8.0,80.0,24,34,2,2
00-0036875,Rhamondre Stevenson,NE,RB,2026,1,60,85.0,18,58.1,6,19.4,5,0,0.0,0,0.0,-1.0,-6.0,31,31,2,0
00-0036900,Ja'Marr Chase,CIN,WR,2026,1,60,94.0,0,0.0,4,11.8,2,0,0.0,0,0.0,8.5,34.0,34,27,1,3
00-0037238,Drake London,ATL,WR,2026,1,59,98.0,1,3.2,4,21.1,2,0,0.0,0,0.0,5.5,22.0,19,31,0,0
00-0036252,Michael Pittman,PIT,WR,2026,1,59,88.0,0,0.0,3,8.1,3,0,0.0,0,0.0,11.0,33.0,37,21,3,0
00-0039849,Marvin Harrison Jr.,ARI,WR,2026,1,59,79.0,0,0.0,3,8.1,1,0,0.0,0,0.0,23.7,71.0,37,34,1,2
00-0039491,Jalen Coker,CAR,WR,2026,1,57,84.0,0,0.0,9,26.5,8,0,0.0,0,0.0,13.8,124.0,34,22,2,1
00-0039139,Jahmyr Gibbs,DET,RB,2026,1,57,74.0,29,87.9,5,12.8,5,0,0.0,5,100.0,-0.8,-4.0,39,33,1,5
00-0039067,Rashee Rice,KC,WR,2026,1,57,83.0,0,0.0,2,8.0,2,0,0.0,0,0.0,3.0,6.0,25,38,0,1
00-0036554,Nico Collins,HOU,WR,2026,1,57,72.0,1,3.1,10,27.0,7,1,100.0,0,0.0,12.0,120.0,37,32,1,3
00-0038129,Cade Otton,TB,TE,2026,1,56,98.0,0,0.0,5,18.5,3,0,0.0,0,0.0,6.4,32.0,27,20,1,0
00-0040124,Tetairoa McMillan,CAR,WR,2026,1,56,82.0,0,0.0,8,23.5,5,0,0.0,0,0.0,14.9,119.0,34,22,2,1
00-0040667,Matthew Golden,GB,WR,2026,1,56,82.0,0,0.0,12,30.0,6,2,50.0,0,0.0,11.4,137.0,40,21,4,0
00-0039880,Malik Washington,MIA,WR,2026,1,55,98.0,0,0.0,8,29.6,3,0,0.0,0,0.0,16.9,135.0,27,18,0,0
00-0040735,Luther Burden III,CHI,WR,2026,1,55,73.0,1,2.6,5,19.2,5,0,0.0,0,0.0,7.2,36.0,26,39,3,4
00-0039066,Michael Mayer,LV,TE,2026,1,55,81.0,0,0.0,7,24.1,6,1,100.0,0,0.0,4.0,28.0,29,37,1,0
00-0033090,Hunter Henry,NE,TE,2026,1,54,76.0,0,0.0,3,9.7,3,0,0.0,0,0.0,4.0,12.0,31,31,2,0
00-0038994,Jordan Addison,MIN,WR,2026,1,54,83.0,0,0.0,2,8.3,0,0,0.0,0,0.0,13.5,27.0,24,34,2,2
00-0039894,Xavier Worthy,KC,WR,2026,1,53,77.0,0,0.0,6,24.0,3,0,0.0,0,0.0,7.0,42.0,25,38,0,1
00-0036973,Travis Etienne,NO,RB,2026,1,53,59.0,9,36.0,9,17.0,7,0,0.0,0,0.0,-0.2,-2.0,53,25,4,0
00-0036550,Rashod Bateman,BAL,WR,2026,1,53,78.0,0,0.0,1,4.2,0,0,0.0,0,0.0,23.0,23.0,24,37,1,3
00-0036912,DeVonta Smith,PHI,WR,2026,1,52,95.0,0,0.0,6,27.3,3,0,0.0,0,0.0,13.2,79.0,22,25,2,0
00-0038124,Christian Watson,GB,WR,2026,1,52,76.0,0,0.0,8,20.0,6,1,25.0,0,0.0,15.9,127.0,40,21,4,0
00-0034383,Dalton Schultz,HOU,TE,2026,1,52,66.0,0,0.0,8,21.6,4,0,0.0,0,0.0,3.2,26.0,37,32,1,3
00-0040669,Isaac TeSlaa,DET,WR,2026,1,52,68.0,0,0.0,1,2.6,0,0,0.0,0,0.0,3.0,3.0,39,33,1,5
00-0034351,Dallas Goedert,PHI,TE,2026,1,52,95.0,0,0.0,5,22.7,4,1,50.0,0,0.0,10.4,52.0,22,25,2,0
00-0041523,Caleb Douglas,MIA,WR,2026,1,51,91.0,0,0.0,7,25.9,5,0,0.0,0,0.0,13.9,97.0,27,18,0,0
00-0033307,Kendrick Bourne,ARI,WR,2026,1,50,67.0,0,0.0,8,21.6,8,0,0.0,0,0.0,5.0,40.0,37,34,1,2
00-0040122,Ashton Jeanty,LV,RB,2026,1,50,74.0,23,62.2,6,20.7,6,0,0.0,0,0.0,3.0,18.0,29,37,1,0
00-0041042,Malachi Fields,NYG,WR,2026,1,50,72.0,0,0.0,4,13.8,2,0,0.0,0,0.0,17.8,71.0,29,37,1,2
00-0033555,Mack Hollins,NE,WR,2026,1,50,70.0,0,0.0,5,16.1,4,1,50.0,0,0.0,12.4,62.0,31,31,2,0
00-0037740,Garrett Wilson,NYJ,WR,2026,1,50,75.0,0,0.0,7,30.4,6,0,0.0,0,0.0,11.0,77.0,23,39,0,3
00-0040128,Tyler Warren,IND,TE,2026,1,50,93.0,0,0.0,5,17.2,3,0,0.0,0,0.0,4.6,23.0,29,20,0,3
00-0038393,Dontayvion Wicks,PHI,WR,2026,1,50,91.0,0,0.0,4,18.2,2,1,50.0,0,0.0,19.8,79.0,22,25,2,0
00-0040129,Emeka Egbuka,TB,WR,2026,1,49,86.0,0,0.0,6,22.2,5,0,0.0,0,0.0,14.0,84.0,27,20,1,0
00-0030506,Travis Kelce,KC,TE,2026,1,49,71.0,0,0.0,5,20.0,3,0,0.0,0,0.0,5.8,29.0,25,38,0,1
00-0036894,Pat Freiermuth,PIT,TE,2026,1,49,73.0,0,0.0,5,13.5,5,1,33.3,0,0.0,4.2,21.0,37,21,3,0
00-0033921,Chris Godwin Jr.,TB,WR,2026,1,49,86.0,1,5.0,4,14.8,4,0,0.0,0,0.0,0.8,3.0,27,20,1,0
00-0031408,Mike Evans,SF,WR,2026,1,49,75.0,0,0.0,7,20.6,6,1,25.0,0,0.0,7.9,55.0,34,30,4,0
00-0034753,Mark Andrews,BAL,TE,2026,1,49,72.0,0,0.0,6,25.0,4,0,0.0,0,0.0,7.3,44.0,24,37,1,3
00-0037247,George Pickens,DAL,WR,2026,1,49,84.0,0,0.0,6,20.0,3,0,0.0,0,0.0,17.3,104.0,30,18,1,3
00-0036223,Jonathan Taylor,IND,RB,2026,1,48,89.0,19,95.0,4,13.8,3,0,0.0,3,100.0,0.0,0.0,29,20,0,3
00-0038997,Josh Downs,IND,WR,2026,1,48,89.0,0,0.0,4,13.8,2,0,0.0,0,0.0,9.0,36.0,29,20,0,3
00-0038563,Tre Tucker,LV,WR,2026,1,48,71.0,0,0.0,4,13.8,2,0,0.0,0,0.0,12.5,50.0,29,37,1,0
00-0036555,Chuba Hubbard,CAR,RB,2026,1,48,71.0,10,45.5,3,8.8,3,1,50.0,1,100.0,0.0,0.0,34,22,2,1
00-0039040,De'Von Achane,MIA,RB,2026,1,48,86.0,11,61.1,5,18.5,4,0,0.0,0,0.0,0.8,4.0,27,18,0,0
00-0038104,Tyquan Thornton,KC,WR,2026,1,47,68.0,0,0.0,1,4.0,0,0,0.0,0,0.0,36.0,36.0,25,38,0,1
00-0041037,Denzel Boston,CLE,WR,2026,1,47,92.0,0,0.0,4,18.2,2,1,100.0,0,0.0,28.5,114.0,22,22,1,1
00-0038134,Kenneth Walker III,KC,RB,2026,1,47,68.0,23,60.5,6,24.0,3,0,0.0,1,100.0,-0.3,-2.0,25,38,0,1
00-0036358,CeeDee Lamb,DAL,WR,2026,1,47,81.0,1,5.6,8,26.7,5,1,100.0,0,0.0,11.2,90.0,30,18,1,3
00-0036244,Colby Parkinson,LAR,TE,2026,1,47,77.0,0,0.0,2,7.4,1,0,0.0,0,0.0,4.5,9.0,27,29,0,3
00-0039890,Adonai Mitchell,NYJ,WR,2026,1,46,69.0,0,0.0,3,13.0,3,0,0.0,0,0.0,19.7,59.0,23,39,0,3
00-0038542,Bijan Robinson,ATL,RB,2026,1,46,77.0,21,67.7,10,52.6,8,0,0.0,0,0.0,-3.0,-30.0,19,31,0,0
00-0038597,Chase Brown,CIN,RB,2026,1,46,72.0,16,59.3,6,17.6,5,0,0.0,3,100.0,-2.0,-12.0,34,27,1,3
00-0036887,Luke Farrell,SF,TE,2026,1,46,71.0,0,0.0,2,5.9,2,0,0.0,0,0.0,1.5,3.0,34,30,4,0
00-0036410,Tee Higgins,CIN,WR,2026,1,46,72.0,0,0.0,6,17.6,3,0,0.0,0,0.0,19.5,117.0,34,27,1,3
00-0038996,Tucker Kraft,GB,TE,2026,1,45,66.0,0,0.0,6,15.0,3,0,0.0,0,0.0,13.7,82.0,40,21,4,0
00-0038543,Jaxon Smith-Njigba,SEA,WR,2026,1,45,90.0,0,0.0,11,45.8,8,1,100.0,0,0.0,6.9,76.0,24,22,1,0
00-0032464,Kalif Raymond,CHI,WR,2026,1,45,60.0,0,0.0,9,34.6,8,0,0.0,0,0.0,7.2,65.0,26,39,3,4
00-0031588,Stefon Diggs,WAS,WR,2026,1,44,63.0,0,0.0,9,30.0,4,0,0.0,0,0.0,9.2,83.0,30,32,1,2
00-0038041,Jake Ferguson,DAL,TE,2026,1,44,76.0,0,0.0,2,6.7,2,0,0.0,0,0.0,3.0,6.0,30,18,1,3
00-0037263,Tyler Allgeier,ARI,RB,2026,1,44,59.0,17,50.0,2,5.4,2,0,0.0,1,50.0,-2.5,-5.0,37,34,1,2
00-0038621,DeMario Douglas,NE,WR,2026,1,44,62.0,0,0.0,7,22.6,5,0,0.0,0,0.0,6.3,44.0,31,31,2,0
00-0034827,DJ Moore,BUF,WR,2026,1,44,76.0,0,0.0,8,27.6,5,0,0.0,0,0.0,19.8,158.0,29,21,2,1
00-0039793,AJ Barner,SEA,TE,2026,1,44,88.0,0,0.0,2,8.3,2,0,0.0,0,0.0,-0.5,-1.0,24,22,1,0
00-0041438,Carnell Tate,TEN,WR,2026,1,44,88.0,0,0.0,6,21.4,4,0,0.0,0,0.0,11.2,67.0,28,14,2,0
00-0040736,Mason Taylor,NYJ,TE,2026,1,44,66.0,0,0.0,3,13.0,2,0,0.0,0,0.0,0.3,1.0,23,39,0,3
00-0038618,Xavier Hutchinson,HOU,WR,2026,1,44,56.0,0,0.0,6,16.2,3,0,0.0,0,0.0,9.5,57.0,37,32,1,3
00-0038544,Quentin Johnston,LAC,WR,2026,1,43,78.0,0,0.0,6,22.2,2,0,0.0,0,0.0,6.5,39.0,27,21,1,0
00-0035229,T.J. Hockenson,MIN,TE,2026,1,43,66.0,0,0.0,5,20.8,4,1,50.0,0,0.0,3.4,17.0,24,34,2,2
00-0036290,Cole Kmet,CHI,TE,2026,1,43,57.0,0,0.0,3,11.5,2,1,33.3,0,0.0,15.7,47.0,26,39,3,4
00-0036275,D'Andre Swift,CHI,RB,2026,1,43,57.0,18,46.2,1,3.8,1,0,0.0,3,75.0,4.0,4.0,26,39,3,4
00-0037252,Greg Dulcich,MIA,TE,2026,1,43,77.0,0,0.0,2,7.4,2,0,0.0,0,0.0,0.5,1.0,27,18,0,0
00-0038558,Darnell Washington,PIT,TE,2026,1,43,64.0,0,0.0,2,5.4,2,0,0.0,0,0.0,3.0,6.0,37,21,3,0
00-0039075,Puka Nacua,LAR,WR,2026,1,43,70.0,0,0.0,9,33.3,5,0,0.0,0,0.0,12.8,115.0,27,29,0,3
00-0041048,Ted Hurst III,TB,WR,2026,1,43,75.0,0,0.0,3,11.1,3,0,0.0,0,0.0,11.3,34.0,27,20,1,0
00-0035631,Drew Sample,CIN,TE,2026,1,42,66.0,0,0.0,3,8.8,3,0,0.0,0,0.0,0.0,0.0,34,27,1,3
00-0040715,Cam Skattebo,NYG,RB,2026,1,42,61.0,18,48.6,0,0.0,0,0,0.0,2,100.0,0.0,0.0,29,37,1,2
00-0034798,Durham Smythe,BAL,TE,2026,1,42,62.0,0,0.0,1,4.2,1,0,0.0,0,0.0,4.0,4.0,24,37,1,3
00-0037248,James Cook,BUF,RB,2026,1,42,72.0,13,61.9,4,13.8,3,0,0.0,0,0.0,-1.0,-4.0,29,21,2,1
00-0038933,Dalton Kincaid,BUF,TE,2026,1,42,72.0,0,0.0,6,20.7,5,0,0.0,0,0.0,16.3,98.0,29,21,2,1
00-0040663,Harold Fannin Jr.,CLE,TE,2026,1,42,82.0,0,0.0,3,13.6,2,0,0.0,0,0.0,3.3,10.0,22,22,1,1
00-0035249,Josh Oliver,MIN,TE,2026,1,42,65.0,0,0.0,4,16.7,2,0,0.0,0,0.0,3.2,13.0,24,34,2,2
00-0036997,Javonte Williams,DAL,RB,2026,1,41,71.0,12,66.7,5,16.7,5,0,0.0,3,100.0,-2.2,-11.0,30,18,1,3
00-0037291,Jalen Nailor,LV,WR,2026,1,41,60.0,0,0.0,5,17.2,3,0,0.0,0,0.0,12.8,64.0,29,37,1,0
00-0040727,Tre Harris,LAC,WR,2026,1,41,75.0,0,0.0,6,22.2,3,0,0.0,0,0.0,7.8,47.0,27,21,1,0
00-0038117,Wan'Dale Robinson,TEN,WR,2026,1,41,82.0,0,0.0,6,21.4,5,0,0.0,0,0.0,3.8,23.0,28,14,2,0
00-0039410,Ryan Flournoy,DAL,WR,2026,1,41,71.0,0,0.0,4,13.3,2,0,0.0,0,0.0,5.8,23.0,30,18,1,3
00-0032775,Demarcus Robinson,SF,WR,2026,1,41,63.0,0,0.0,3,8.8,2,2,50.0,0,0.0,15.0,45.0,34,30,4,0
00-0037816,Romeo Doubs,NE,WR,2026,1,40,56.0,0,0.0,3,9.7,0,0,0.0,0,0.0,25.0,75.0,31,31,2,0
00-0039451,Isaiah Williams,NYJ,WR,2026,1,40,60.0,0,0.0,1,4.3,1,0,0.0,0,0.0,7.0,7.0,23,39,0,3
00-0040583,Woody Marks,HOU,RB,2026,1,40,51.0,9,28.1,1,2.7,1,0,0.0,0,0.0,-2.0,-2.0,37,32,1,3
00-0036309,Darnell Mooney,NYG,WR,2026,1,39,57.0,0,0.0,2,6.9,2,0,0.0,0,0.0,12.5,25.0,29,37,1,2
00-0037840,Kyren Williams,LAR,RB,2026,1,39,64.0,11,37.9,3,11.1,3,0,0.0,2,66.7,2.3,7.0,27,29,0,3
00-0034348,Courtland Sutton,DEN,WR,2026,1,39,76.0,0,0.0,5,18.5,2,0,0.0,0,0.0,8.0,40.0,27,15,1,0
00-0037809,Chig Okonkwo,WAS,TE,2026,1,39,56.0,0,0.0,3,10.0,2,0,0.0,0,0.0,13.0,39.0,30,32,1,2
00-0036754,Brock Wright,DET,TE,2026,1,39,51.0,0,0.0,1,2.6,1,0,0.0,0,0.0,2.0,2.0,39,33,1,5
00-0038120,Breece Hall,NYJ,RB,2026,1,39,58.0,22,56.4,2,8.7,2,0,0.0,2,66.7,1.5,3.0,23,39,0,3
00-0034844,Saquon Barkley,PHI,RB,2026,1,39,71.0,15,60.0,2,9.1,1,0,0.0,0,0.0,-0.5,-1.0,22,25,2,0
00-0036139,Rico Dowdle,PIT,RB,2026,1,39,58.0,8,38.1,5,13.5,2,0,0.0,0,0.0,0.8,4.0,37,21,3,0
00-0033908,Cooper Kupp,SEA,WR,2026,1,39,78.0,0,0.0,3,12.5,2,0,0.0,0,0.0,16.3,49.0,24,22,1,0
00-0039146,Jayden Reed,GB,WR,2026,1,39,57.0,0,0.0,7,17.5,3,0,0.0,0,0.0,7.1,50.0,40,21,4,0
00-0038619,Andrei Iosivas,CIN,WR,2026,1,39,61.0,0,0.0,3,8.8,2,0,0.0,0,0.0,5.0,15.0,34,27,1,3
00-0038935,Brenton Strange,JAC,TE,2026,1,39,68.0,0,0.0,3,14.3,2,1,33.3,0,0.0,11.3,34.0,21,32,3,0
00-0035685,David Montgomery,HOU,RB,2026,1,39,49.0,20,62.5,3,8.1,3,0,0.0,3,100.0,1.7,5.0,37,32,1,3
00-0035689,Dawson Knox,BUF,TE,2026,1,39,67.0,0,0.0,1,3.4,1,0,0.0,0,0.0,2.0,2.0,29,21,2,1
00-0040584,Gunnar Helm,TEN,TE,2026,1,38,76.0,0,0.0,5,17.9,4,1,50.0,0,0.0,3.4,17.0,28,14,2,0
00-0036613,Jaylen Waddle,DEN,WR,2026,1,38,75.0,0,0.0,3,11.1,1,0,0.0,0,0.0,4.3,13.0,27,15,1,0
00-0036970,Kyle Pitts,ATL,TE,2026,1,38,63.0,0,0.0,1,5.3,0,0,0.0,0,0.0,26.0,26.0,19,31,0,0
00-0037741,Jahan Dotson,ATL,WR,2026,1,38,63.0,0,0.0,3,15.8,1,0,0.0,0,0.0,17.3,52.0,19,31,0,0
00-0041503,Nate Boerkircher,JAC,TE,2026,1,38,67.0,0,0.0,1,4.8,1,0,0.0,0,0.0,2.0,2.0,21,32,3,0
00-0036637,Noah Gray,KC,TE,2026,1,38,55.0,0,0.0,1,4.0,1,0,0.0,0,0.0,5.0,5.0,25,38,0,1
00-0037005,Tommy Tremble,CAR,TE,2026,1,38,56.0,0,0.0,5,14.7,3,0,0.0,0,0.0,4.6,23.0,34,22,2,1
00-0038685,Chris Brooks,GB,RB,2026,1,38,56.0,7,33.3,1,2.5,0,0,0.0,0,0.0,-6.0,-6.0,40,21,4,0
00-0041395,Eli Raridon,NE,TE,2026,1,38,54.0,0,0.0,1,3.2,1,1,50.0,0,0.0,2.0,2.0,31,31,2,0
00-0034960,Jakobi Meyers,JAC,WR,2026,1,37,65.0,1,3.1,2,9.5,2,1,33.3,0,0.0,14.5,29.0,21,32,3,0
00-0033376,Patrick Ricard,NYG,RB,2026,1,37,54.0,0,0.0,1,3.4,0,0,0.0,0,0.0,-4.0,-4.0,29,37,1,2
00-0035644,Noah Fant,NO,TE,2026,1,37,41.0,0,0.0,8,15.1,4,1,25.0,0,0.0,6.0,48.0,53,25,4,0
00-0036626,Dyami Brown,WAS,WR,2026,1,37,53.0,0,0.0,2,6.7,0,0,0.0,0,0.0,32.0,64.0,30,32,1,2
00-0032764,Derrick Henry,BAL,RB,2026,1,37,54.0,24,64.9,1,4.2,1,0,0.0,2,66.7,-1.0,-1.0,24,37,1,3
00-0039739,Roman Wilson,PIT,WR,2026,1,37,55.0,0,0.0,6,16.2,3,1,33.3,0,0.0,21.0,126.0,37,21,3,0
00-0036429,Charlie Woerner,ATL,TE,2026,1,37,62.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,19,31,0,0
00-0038608,Kayshon Boutte,HOU,WR,2026,1,36,46.0,0,0.0,2,5.4,1,0,0.0,0,0.0,16.0,32.0,37,32,1,3
00-0030279,Keenan Allen,IND,WR,2026,1,36,67.0,0,0.0,6,20.7,6,0,0.0,0,0.0,3.7,22.0,29,20,0,3
00-0033280,Christian McCaffrey,SF,RB,2026,1,36,55.0,10,33.3,8,23.5,5,0,0.0,0,0.0,-0.4,-3.0,34,30,4,0
00-0039919,Rome Odunze,CHI,WR,2026,1,36,48.0,0,0.0,3,11.5,2,0,0.0,0,0.0,30.0,90.0,26,39,3,4
00-0039342,Xavier Legette,CAR,WR,2026,1,36,53.0,0,0.0,2,5.9,0,0,0.0,0,0.0,10.0,20.0,34,22,2,1
00-0039337,Malik Nabers,NYG,WR,2026,1,36,52.0,0,0.0,9,31.0,6,0,0.0,0,0.0,11.4,103.0,29,37,1,2
00-0040867,Makai Lemon,PHI,WR,2026,1,35,64.0,0,0.0,4,18.2,3,0,0.0,0,0.0,0.0,0.0,22,25,2,0
00-0038606,Parker Washington,JAC,WR,2026,1,35,61.0,0,0.0,6,28.6,5,0,0.0,0,0.0,17.0,102.0,21,32,3,0
00-0039361,Bucky Irving,TB,RB,2026,1,35,61.0,8,40.0,7,25.9,7,0,0.0,0,0.0,-3.6,-25.0,27,20,1,0
00-0041547,KC Concepcion,CLE,WR,2026,1,35,69.0,3,13.6,5,22.7,4,0,0.0,0,0.0,12.6,63.0,22,22,1,1
00-0034981,Foster Moreau,HOU,TE,2026,1,35,44.0,0,0.0,2,5.4,2,0,0.0,0,0.0,3.5,7.0,37,32,1,3
00-0036628,John Bates,WAS,TE,2026,1,34,49.0,0,0.0,4,13.3,2,0,0.0,0,0.0,1.5,6.0,30,32,1,2
00-0040277,Jahdae Walker,CHI,WR,2026,1,34,45.0,0,0.0,1,3.8,1,1,33.3,0,0.0,1.0,1.0,26,39,3,4
00-0037838,Isaiah Likely,NYG,TE,2026,1,34,49.0,0,0.0,8,27.6,8,1,100.0,0,0.0,8.0,64.0,29,37,1,2
00-0040242,Jacory Croskey-Merritt,WAS,RB,2026,1,34,49.0,16,50.0,1,3.3,1,0,0.0,1,50.0,-7.0,-7.0,30,32,1,2
00-0037545,Rashid Shaheed,SEA,WR,2026,1,33,66.0,0,0.0,3,12.5,1,0,0.0,0,0.0,6.3,19.0,24,22,1,0
00-0040784,Quinshon Judkins,CLE,RB,2026,1,33,65.0,12,54.5,2,9.1,2,0,0.0,1,100.0,0.5,1.0,22,22,1,1
00-0031381,Davante Adams,LAR,WR,2026,1,33,54.0,0,0.0,6,22.2,3,0,0.0,0,0.0,12.2,73.0,27,29,0,3
00-0029892,Kyle Juszczyk,SF,RB,2026,1,33,51.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,34,30,4,0
00-0040236,Kyle Monangai,CHI,RB,2026,1,32,43.0,10,25.6,2,7.7,2,0,0.0,0,0.0,4.5,9.0,26,39,3,4
00-0039847,Theo Johnson,NYG,TE,2026,1,32,46.0,0,0.0,1,3.4,1,0,0.0,0,0.0,2.0,2.0,29,37,1,2
