player_id,player,team,pos,season,week,snaps,snaps_pct,rush_att,rush_att_pct,inside5_rush,inside5_rush_pct,routes,routes_pct,targets,targets_pct,rec,ez_tgts,ez_tgts_pct,adot,air_yards_total,team_snaps,team_rush_att,team_inside5_rush,team_targets,team_ez_tgts,team_routes
00-0037263,Tyler Allgeier,ARI,RB,2026,2,32,64.0,5,29.4,0,0.0,17,54.8,2,7.7,2,0,0.0,-1.5,-3.0,50,17,0,26,2,31
00-0034798,Durham Smythe,BAL,TE,2026,2,32,55.0,0,0.0,0,0.0,12,31.6,1,3.4,0,0,0.0,-3.0,-3.0,58,22,1,29,1,38
00-0039074,Davis Allen,LA,TE,2026,2,32,52.0,0,0.0,0,0.0,5,15.2,1,3.3,1,0,0.0,2.0,2.0,62,28,0,30,2,33
00-0035719,Deebo Samuel Sr.,SF,WR,2026,2,31,60.0,1,3.7,0,0.0,20,80.0,4,19.0,3,0,0.0,4.8,19.0,52,27,5,21,1,25
00-0034365,Ian Thomas,LV,TE,2026,2,31,49.0,0,0.0,0,0.0,8,25.0,1,3.4,1,0,0.0,1.0,1.0,63,29,4,29,4,32
00-0035249,Josh Oliver,MIN,TE,2026,2,31,60.0,0,0.0,0,0.0,4,16.7,1,5.3,1,0,0.0,5.0,5.0,52,28,0,19,1,24
00-0040075,LaJohntay Wester,BAL,WR,2026,2,31,53.0,0,0.0,0,0.0,23,60.5,2,6.9,1,0,0.0,5.0,10.0,58,22,1,29,1,38
00-0032764,Derrick Henry,BAL,RB,2026,2,31,53.0,16,72.7,1,100.0,12,31.6,3,10.3,3,0,0.0,-4.3,-13.0,58,22,1,29,1,38
00-0040024,Darius Cooper,PHI,WR,2026,2,31,41.0,0,0.0,0,0.0,15,34.9,3,8.8,2,1,25.0,8.3,25.0,76,32,1,34,4,43
00-0039915,Ladd McConkey,LAC,WR,2026,2,31,46.0,0,0.0,0,0.0,22,71.0,3,11.5,3,0,0.0,11.3,34.0,68,32,2,26,1,31
00-0040719,Bhayshul Tuten,JAC,RB,2026,2,30,51.0,13,54.2,1,50.0,12,38.7,2,7.1,2,0,0.0,-4.0,-8.0,59,24,2,28,0,31
00-0033307,Kendrick Bourne,ARI,WR,2026,2,30,60.0,0,0.0,0,0.0,24,77.4,3,11.5,2,0,0.0,3.3,10.0,50,17,0,26,2,31
00-0040189,Oronde Gadsden II,LAC,TE,2026,2,30,44.0,0,0.0,0,0.0,14,45.2,2,7.7,2,1,100.0,9.0,18.0,68,32,2,26,1,31
00-0035208,Olamide Zaccheaus,ATL,WR,2026,2,30,43.0,0,0.0,0,0.0,21,53.8,3,9.7,1,0,0.0,2.3,7.0,69,32,0,31,0,39
00-0033908,Cooper Kupp,SEA,WR,2026,2,30,43.0,0,0.0,0,0.0,14,51.9,2,7.7,2,0,0.0,7.0,14.0,70,40,8,26,3,27
00-0032392,Austin Hooper,ATL,TE,2026,2,30,43.0,0,0.0,0,0.0,20,51.3,4,12.9,2,0,0.0,3.2,13.0,69,32,0,31,0,39
00-0035644,Noah Fant,NO,TE,2026,2,30,44.0,0,0.0,0,0.0,10,25.6,0,0.0,0,0,0.0,0.0,0.0,68,28,3,32,2,39
00-0031610,Darren Waller,CAR,TE,2026,2,29,44.0,0,0.0,0,0.0,22,56.4,3,9.4,3,2,33.3,8.7,26.0,66,22,0,32,6,39
00-0038797,Emanuel Wilson,SEA,RB,2026,2,29,41.0,21,52.5,4,50.0,4,14.8,1,3.8,0,0,0.0,1.0,1.0,70,40,8,26,3,27
00-0035261,Tony Pollard,TEN,RB,2026,2,29,55.0,14,48.3,1,25.0,11,45.8,1,5.9,1,0,0.0,-7.0,-7.0,53,29,4,17,1,24
00-0036988,Josh Palmer,BUF,WR,2026,2,28,38.0,0,0.0,0,0.0,17,44.7,3,10.7,1,0,0.0,13.0,39.0,74,36,4,28,2,38
00-0031408,Mike Evans,SF,WR,2026,2,28,54.0,0,0.0,0,0.0,18,72.0,3,14.3,3,0,0.0,13.3,40.0,52,27,5,21,1,25
00-0039738,Blake Corum,LA,RB,2026,2,28,45.0,12,42.9,0,0.0,7,21.2,1,3.3,1,0,0.0,-6.0,-6.0,62,28,0,30,2,33
00-0040170,Elic Ayomanor,TEN,WR,2026,2,28,53.0,0,0.0,0,0.0,13,54.2,3,17.6,2,1,100.0,11.0,33.0,53,29,4,17,1,24
00-0036887,Luke Farrell,SF,TE,2026,2,28,54.0,0,0.0,0,0.0,11,44.0,0,0.0,0,0,0.0,0.0,0.0,52,27,5,21,1,25
00-0038117,Wan'Dale Robinson,TEN,WR,2026,2,28,53.0,0,0.0,0,0.0,18,75.0,1,5.9,1,0,0.0,6.0,6.0,53,29,4,17,1,24
00-0041524,Will Kacmarek,MIA,TE,2026,2,28,47.0,0,0.0,0,0.0,9,32.1,1,4.3,1,0,0.0,2.0,2.0,59,29,1,23,0,28
00-0041032,Kenyon Sadiq,NYJ,TE,2026,2,27,36.0,0,0.0,0,0.0,22,44.9,3,8.3,2,0,0.0,2.7,8.0,74,27,1,36,0,49
00-0041529,Kevin Coleman Jr.,MIA,WR,2026,2,27,46.0,0,0.0,0,0.0,14,50.0,0,0.0,0,0,0.0,0.0,0.0,59,29,1,23,0,28
00-0038710,Blake Whiteheart,CLE,TE,2026,2,27,47.0,0,0.0,0,0.0,9,25.7,2,6.7,1,0,0.0,3.0,6.0,58,23,0,30,1,35
00-0033280,Christian McCaffrey,SF,RB,2026,2,27,52.0,10,37.0,4,80.0,12,48.0,4,19.0,4,0,0.0,2.8,11.0,52,27,5,21,1,25
00-0038685,Chris Brooks,GB,RB,2026,2,27,46.0,4,22.2,0,0.0,12,37.5,2,6.9,1,0,0.0,-1.0,-2.0,59,18,0,29,1,32
00-0034975,Justice Hill,BAL,RB,2026,2,27,47.0,2,9.1,0,0.0,18,47.4,2,6.9,2,0,0.0,-4.5,-9.0,58,22,1,29,1,38
00-0038555,Tank Bigsby,PHI,RB,2026,2,26,34.0,13,40.6,1,100.0,7,16.3,2,5.9,2,0,0.0,-4.0,-8.0,76,32,1,34,4,43
00-0040242,Jacory Croskey-Merritt,WAS,RB,2026,2,26,37.0,12,37.5,0,0.0,4,9.5,1,2.9,1,0,0.0,-1.0,-1.0,71,32,1,34,8,42
00-0038359,Xavier Smith,LA,WR,2026,2,26,42.0,0,0.0,0,0.0,19,57.6,1,3.3,0,0,0.0,0.0,0.0,62,28,0,30,2,33
00-0036970,Kyle Pitts,ATL,TE,2026,2,26,38.0,0,0.0,0,0.0,17,43.6,3,9.7,1,0,0.0,8.7,26.0,69,32,0,31,0,39
00-0040506,Myles Price,MIN,WR,2026,2,26,50.0,0,0.0,0,0.0,19,79.2,1,5.3,0,0,0.0,2.0,2.0,52,28,0,19,1,24
00-0038621,DeMario Douglas,NE,WR,2026,2,26,47.0,0,0.0,0,0.0,18,66.7,2,9.5,1,0,0.0,0.0,0.0,55,28,0,21,0,27
00-0040236,Kyle Monangai,CHI,RB,2026,2,25,34.0,10,32.3,0,0.0,5,11.9,2,6.7,2,0,0.0,0.5,1.0,74,31,1,30,2,42
00-0041496,Jonah Coleman,DEN,RB,2026,2,25,40.0,10,35.7,1,25.0,6,18.8,3,10.3,3,0,0.0,0.0,0.0,62,28,4,29,2,32
00-0038498,E.J. Jenkins,PHI,TE,2026,2,25,33.0,0,0.0,0,0.0,9,20.9,0,0.0,0,0,0.0,0.0,0.0,76,32,1,34,4,43
00-0037805,Jeremy Ruckert,NYJ,TE,2026,2,25,34.0,0,0.0,0,0.0,11,22.4,2,5.6,2,0,0.0,-5.0,-10.0,74,27,1,36,0,49
00-0033217,Mo Alie-Cox,IND,TE,2026,2,25,38.0,0,0.0,0,0.0,4,12.1,0,0.0,0,0,0.0,0.0,0.0,65,32,2,30,1,33
00-0033288,George Kittle,SF,TE,2026,2,25,48.0,0,0.0,0,0.0,14,56.0,4,19.0,4,1,100.0,12.5,50.0,52,27,5,21,1,25
00-0039814,Erick All,CIN,TE,2026,2,25,42.0,0,0.0,0,0.0,5,13.9,3,9.7,2,0,0.0,-0.3,-1.0,60,23,0,31,2,36
00-0038115,Daniel Bellinger,TEN,TE,2026,2,24,45.0,0,0.0,0,0.0,4,16.7,1,5.9,0,0,0.0,4.0,4.0,53,29,4,17,1,24
00-0039365,Jacob Cowing,SF,WR,2026,2,24,46.0,0,0.0,0,0.0,8,32.0,0,0.0,0,0,0.0,0.0,0.0,52,27,5,21,1,25
00-0041525,Chris Bell,MIA,WR,2026,2,24,41.0,0,0.0,0,0.0,11,39.3,1,4.3,0,0,0.0,12.0,12.0,59,29,1,23,0,28
00-0033526,Samaje Perine,CIN,RB,2026,2,24,40.0,2,8.7,0,0.0,15,41.7,1,3.2,1,0,0.0,7.0,7.0,60,23,0,31,2,36
00-0041512,Jadarian Price,SEA,RB,2026,2,24,34.0,13,32.5,1,12.5,7,25.9,2,7.7,1,1,33.3,8.0,16.0,70,40,8,26,3,27
00-0034827,DJ Moore,BUF,WR,2026,2,23,31.0,1,2.8,0,0.0,9,23.7,0,0.0,0,0,0.0,0.0,0.0,74,36,4,28,2,38
00-0036919,Kenny Gainwell,TB,RB,2026,2,23,35.0,2,8.0,0,0.0,12,29.3,4,12.1,3,0,0.0,-3.8,-15.0,65,25,0,33,4,41
00-0039794,Braelon Allen,NYJ,RB,2026,2,23,31.0,5,18.5,1,100.0,11,22.4,1,2.8,1,0,0.0,3.0,3.0,74,27,1,36,0,49
00-0038783,Nate Adkins,DEN,TE,2026,2,23,37.0,1,3.6,0,0.0,8,25.0,3,10.3,3,0,0.0,8.0,24.0,62,28,4,29,2,32
00-0034981,Foster Moreau,HOU,TE,2026,2,23,29.0,0,0.0,0,0.0,10,16.1,2,4.0,2,0,0.0,7.0,14.0,80,18,0,50,4,62
00-0041503,Nate Boerkircher,JAC,TE,2026,2,23,39.0,0,0.0,0,0.0,7,22.6,0,0.0,0,0,0.0,0.0,0.0,59,24,2,28,0,31
00-0036628,John Bates,WAS,TE,2026,2,22,31.0,0,0.0,0,0.0,4,9.5,0,0.0,0,0,0.0,0.0,0.0,71,32,1,34,8,42
00-0040648,Tory Horton,SEA,WR,2026,2,22,31.0,0,0.0,0,0.0,5,18.5,0,0.0,0,0,0.0,0.0,0.0,70,40,8,26,3,27
00-0037755,Jelani Woods,NYJ,TE,2026,2,21,28.0,0,0.0,0,0.0,4,8.2,0,0.0,0,0,0.0,0.0,0.0,74,27,1,36,0,49
00-0037742,Treylon Burks,WAS,WR,2026,2,21,30.0,0,0.0,0,0.0,10,23.8,1,2.9,0,1,12.5,56.0,56.0,71,32,1,34,8,42
00-0038090,Skyy Moore,GB,WR,2026,2,21,36.0,0,0.0,0,0.0,16,50.0,3,10.3,2,0,0.0,14.3,43.0,59,18,0,29,1,32
00-0039686,Colson Yankoff,WAS,TE,2026,2,21,30.0,0,0.0,0,0.0,17,40.5,1,2.9,1,0,0.0,4.0,4.0,71,32,1,34,8,42
00-0034829,Mike Gesicki,CIN,TE,2026,2,21,35.0,0,0.0,0,0.0,20,55.6,0,0.0,0,0,0.0,0.0,0.0,60,23,0,31,2,36
00-0036158,J.K. Dobbins,DEN,RB,2026,2,21,34.0,10,35.7,3,75.0,5,15.6,0,0.0,0,0,0.0,0.0,0.0,62,28,4,29,2,32
00-0039530,Brevyn Spann-Ford,DAL,TE,2026,2,21,38.0,0,0.0,0,0.0,5,13.9,0,0.0,0,0,0.0,0.0,0.0,55,21,1,31,4,36
00-0041326,CJ Donaldson,NO,RB,2026,2,20,29.0,1,3.6,0,0.0,5,12.8,0,0.0,0,0,0.0,0.0,0.0,68,28,3,32,2,39
00-0041027,Jeremiyah Love,ARI,RB,2026,2,20,40.0,9,52.9,0,0.0,8,25.8,3,11.5,3,0,0.0,0.0,0.0,50,17,0,26,2,31
00-0033906,Alvin Kamara,NO,RB,2026,2,20,29.0,9,32.1,0,0.0,9,23.1,6,18.8,5,0,0.0,-1.0,-6.0,68,28,3,32,2,39
00-0041558,Sam Roush,CHI,TE,2026,2,20,27.0,0,0.0,0,0.0,6,14.3,3,10.0,1,0,0.0,5.3,16.0,74,31,1,30,2,42
00-0040598,Mark Redman,GB,TE,2026,2,20,34.0,0,0.0,0,0.0,5,15.6,0,0.0,0,0,0.0,0.0,0.0,59,18,0,29,1,32
00-0036875,Rhamondre Stevenson,NE,RB,2026,2,20,36.0,6,21.4,0,0.0,10,37.0,2,9.5,1,0,0.0,1.5,3.0,55,28,0,21,0,27
00-0039344,Jonathon Brooks,CAR,RB,2026,2,20,30.0,5,22.7,0,0.0,11,28.2,1,3.1,1,0,0.0,-6.0,-6.0,66,22,0,32,6,39
00-0034854,KhaDarel Hodge,SF,WR,2026,2,20,38.0,0,0.0,0,0.0,7,28.0,1,4.8,1,0,0.0,15.0,15.0,52,27,5,21,1,25
00-0040237,Tez Johnson,TB,WR,2026,2,19,29.0,0,0.0,0,0.0,16,39.0,4,12.1,1,0,0.0,38.0,152.0,65,25,0,33,4,41
00-0034351,Dallas Goedert,PHI,TE,2026,2,19,25.0,0,0.0,0,0.0,9,20.9,2,5.9,1,0,0.0,2.0,4.0,76,32,1,34,4,43
00-0037292,Andrew Ogletree,IND,TE,2026,2,19,29.0,0,0.0,0,0.0,5,15.2,1,3.3,0,0,0.0,4.0,4.0,65,32,2,30,1,33
00-0040058,Nick Kallerup,SEA,TE,2026,2,19,27.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,70,40,8,26,3,27
00-0039032,Tyjae Spears,TEN,RB,2026,2,19,36.0,7,24.1,0,0.0,7,29.2,2,11.8,2,0,0.0,0.5,1.0,53,29,4,17,1,24
00-0040879,Matthew Hibner,BAL,TE,2026,2,19,33.0,0,0.0,0,0.0,10,26.3,0,0.0,0,0,0.0,0.0,0.0,58,22,1,29,1,38
00-0039299,George Holani,SEA,RB,2026,2,18,26.0,4,10.0,2,25.0,10,37.0,1,3.8,1,0,0.0,-4.0,-4.0,70,40,8,26,3,27
00-0036139,Rico Dowdle,PIT,RB,2026,2,18,26.0,7,30.4,0,0.0,6,13.0,2,5.4,2,0,0.0,1.0,2.0,70,23,0,37,0,46
00-0031484,Chris Manhertz,NYG,TE,2026,2,18,31.0,0,0.0,0,0.0,4,11.8,0,0.0,0,0,0.0,0.0,0.0,58,21,1,32,1,34
00-0033576,Eric Saubert,SEA,TE,2026,2,17,24.0,0,0.0,0,0.0,4,14.8,1,3.8,1,0,0.0,-10.0,-10.0,70,40,8,26,3,27
00-0038454,Keaton Mitchell,LAC,RB,2026,2,17,25.0,5,15.6,0,0.0,8,25.8,1,3.8,1,0,0.0,3.0,3.0,68,32,2,26,1,31
00-0035662,Marquise Brown,PHI,WR,2026,2,17,22.0,2,6.2,0,0.0,8,18.6,0,0.0,0,0,0.0,0.0,0.0,76,32,1,34,4,43
00-0037664,Alec Pierce,IND,WR,2026,2,17,26.0,0,0.0,0,0.0,7,21.2,1,3.3,1,0,0.0,10.0,10.0,65,32,2,30,1,33
00-0041052,Kaelon Black,SF,RB,2026,2,17,33.0,7,25.9,0,0.0,6,24.0,0,0.0,0,0,0.0,0.0,0.0,52,27,5,21,1,25
00-0039792,Devontez Walker,BAL,WR,2026,2,17,29.0,0,0.0,0,0.0,16,42.1,2,6.9,1,0,0.0,30.0,60.0,58,22,1,29,1,38
00-0036754,Brock Wright,DET,TE,2026,2,17,26.0,0,0.0,0,0.0,5,11.4,0,0.0,0,0,0.0,0.0,0.0,65,20,0,38,4,44
00-0037085,Tyler Badie,DEN,RB,2026,2,16,26.0,1,3.6,0,0.0,6,18.8,3,10.3,2,0,0.0,-3.0,-9.0,62,28,4,29,2,32
00-0032775,Demarcus Robinson,SF,WR,2026,2,16,31.0,0,0.0,0,0.0,7,28.0,3,14.3,3,0,0.0,9.0,27.0,52,27,5,21,1,25
00-0039811,MarShawn Lloyd,GB,RB,2026,2,16,27.0,6,33.3,0,0.0,7,21.9,2,6.9,2,0,0.0,-2.0,-4.0,59,18,0,29,1,32
00-0040142,Kaleb Johnson,GB,RB,2026,2,16,27.0,8,44.4,0,0.0,4,12.5,0,0.0,0,0,0.0,0.0,0.0,59,18,0,29,1,32
00-0039847,Theo Johnson,NYG,TE,2026,2,16,28.0,0,0.0,0,0.0,6,17.6,4,12.5,0,0,0.0,13.8,55.0,58,21,1,32,1,34
00-0038547,Luke Schoonmaker,DAL,TE,2026,2,16,29.0,0,0.0,0,0.0,7,19.4,0,0.0,0,0,0.0,0.0,0.0,55,21,1,31,4,36
00-0033110,Tyler Higbee,LA,TE,2026,2,16,26.0,0,0.0,0,0.0,4,12.1,0,0.0,0,0,0.0,0.0,0.0,62,28,0,30,2,33
00-0040739,Elijah Arroyo,SEA,TE,2026,2,15,21.0,0,0.0,0,0.0,11,40.7,1,3.8,1,0,0.0,14.0,14.0,70,40,8,26,3,27
00-0035250,Devin Singletary,NYG,RB,2026,2,15,26.0,3,14.3,0,0.0,9,26.5,1,3.1,0,0,0.0,-1.0,-1.0,58,21,1,32,1,34
00-0036862,Ben Skowronek,PIT,WR,2026,2,15,21.0,0,0.0,0,0.0,3,6.5,1,2.7,1,0,0.0,1.0,1.0,70,23,0,37,0,46
00-0037004,Hunter Long,ARI,TE,2026,2,15,30.0,0,0.0,0,0.0,3,9.7,0,0.0,0,0,0.0,0.0,0.0,50,17,0,26,2,31
00-0041044,Zachariah Branch,ATL,WR,2026,2,14,20.0,0,0.0,0,0.0,7,17.9,2,6.5,2,0,0.0,-3.5,-7.0,69,32,0,31,0,39
00-0036630,Tylan Wallace,CLE,WR,2026,2,14,24.0,0,0.0,0,0.0,6,17.1,0,0.0,0,0,0.0,0.0,0.0,58,23,0,30,1,35
00-0037317,Nick Muse,ATL,TE,2026,2,14,20.0,0,0.0,0,0.0,5,12.8,0,0.0,0,0,0.0,0.0,0.0,69,32,0,31,0,39
00-0041013,Emmett Johnson,KC,RB,2026,2,14,18.0,2,6.9,0,0.0,10,19.6,2,4.7,2,0,0.0,-2.0,-4.0,80,29,3,43,3,51
00-0038564,Cameron Latu,NE,TE,2026,2,14,25.0,0,0.0,0,0.0,2,7.4,0,0.0,0,0,0.0,0.0,0.0,55,28,0,21,0,27
00-0036590,Quintin Morris,JAC,TE,2026,2,13,22.0,0,0.0,0,0.0,3,9.7,1,3.6,1,0,0.0,3.0,3.0,59,24,2,28,0,31
00-0039868,Troy Franklin,DEN,WR,2026,2,13,21.0,0,0.0,0,0.0,10,31.2,2,6.9,1,1,50.0,16.5,33.0,62,28,4,29,2,32
00-0038611,Chris Rodriguez Jr.,JAC,RB,2026,2,13,22.0,6,25.0,1,50.0,4,12.9,0,0.0,0,0,0.0,0.0,0.0,59,24,2,28,0,31
00-0039041,Elijah Higgins,ARI,TE,2026,2,13,26.0,0,0.0,0,0.0,3,9.7,0,0.0,0,0,0.0,0.0,0.0,50,17,0,26,2,31
00-0038643,Brayden Willis,SF,TE,2026,2,13,25.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0,0.0,0.0,0.0,52,27,5,21,1,25
00-0041467,Lewis Bond,HOU,WR,2026,2,13,16.0,0,0.0,0,0.0,9,14.5,0,0.0,0,0,0.0,0.0,0.0,80,18,0,50,4,62
00-0033858,Jonnu Smith,GB,TE,2026,2,13,22.0,0,0.0,0,0.0,3,9.4,0,0.0,0,0,0.0,0.0,0.0,59,18,0,29,1,32
00-0040646,Jalen Royals,KC,WR,2026,2,12,15.0,0,0.0,0,0.0,6,11.8,2,4.7,2,1,33.3,0.5,1.0,80,29,3,43,3,51
00-0034844,Saquon Barkley,PHI,RB,2026,2,12,16.0,4,12.5,0,0.0,5,11.6,2,5.9,1,0,0.0,2.0,4.0,76,32,1,34,4,43
00-0040878,Mike Washington Jr.,LV,RB,2026,2,12,19.0,3,10.3,0,0.0,5,15.6,1,3.4,0,0,0.0,10.0,10.0,63,29,4,29,4,32
00-0037093,Dareke Young,LV,WR,2026,2,12,19.0,0,0.0,0,0.0,2,6.2,1,3.4,1,0,0.0,13.0,13.0,63,29,4,29,4,32
00-0041550,Brenen Thompson,LAC,WR,2026,2,12,18.0,0,0.0,0,0.0,9,29.0,3,11.5,1,0,0.0,14.7,44.0,68,32,2,26,1,31
00-0040466,Raheim Sanders,CLE,RB,2026,2,11,19.0,2,8.7,0,0.0,7,20.0,1,3.3,1,0,0.0,-4.0,-4.0,58,23,0,30,1,35
00-0038840,Brycen Tremayne,CAR,WR,2026,2,11,17.0,0,0.0,0,0.0,2,5.1,0,0.0,0,0,0.0,0.0,0.0,66,22,0,32,6,39
00-0039062,Jonathan Mingo,DAL,WR,2026,2,11,20.0,0,0.0,0,0.0,6,16.7,0,0.0,0,0,0.0,0.0,0.0,55,21,1,31,4,36
00-0039364,Sione Vaki,DET,RB,2026,2,11,17.0,1,5.0,0,0.0,7,15.9,1,2.6,1,0,0.0,1.0,1.0,65,20,0,38,4,44
00-0040785,Dohnte Meyers,CIN,WR,2026,2,11,18.0,0,0.0,0,0.0,7,19.4,1,3.2,0,0,0.0,-4.0,-4.0,60,23,0,31,2,36
00-0040164,Jaylin Lane,WAS,WR,2026,2,11,15.0,0,0.0,0,0.0,5,11.9,0,0.0,0,0,0.0,0.0,0.0,71,32,1,34,8,42
00-0040131,Kyle Williams,NE,WR,2026,2,11,20.0,0,0.0,0,0.0,9,33.3,2,9.5,1,0,0.0,11.5,23.0,55,28,0,21,0,27
00-0033885,David Njoku,LAC,TE,2026,2,11,16.0,0,0.0,0,0.0,8,25.8,3,11.5,1,0,0.0,8.3,25.0,68,32,2,26,1,31
00-0041395,Eli Raridon,NE,TE,2026,2,11,20.0,0,0.0,0,0.0,5,18.5,1,4.8,1,0,0.0,25.0,25.0,55,28,0,21,0,27
00-0036849,Tutu Atwell,LA,WR,2026,2,11,18.0,0,0.0,0,0.0,10,30.3,2,6.7,1,0,0.0,29.0,58.0,62,28,0,30,2,33
00-0040198,Ollie Gordon II,MIA,RB,2026,2,11,19.0,3,10.3,0,0.0,5,17.9,0,0.0,0,0,0.0,0.0,0.0,59,29,1,23,0,28
00-0041100,Josh Cameron,JAC,WR,2026,2,10,17.0,0,0.0,0,0.0,3,9.7,0,0.0,0,0,0.0,0.0,0.0,59,24,2,28,0,31
00-0039875,Ray Davis,BUF,RB,2026,2,10,14.0,0,0.0,0,0.0,3,7.9,0,0.0,0,0,0.0,0.0,0.0,74,36,4,28,2,38
00-0040563,Efton Chism III,NE,WR,2026,2,10,18.0,0,0.0,0,0.0,1,3.7,1,4.8,1,0,0.0,-2.0,-2.0,55,28,0,21,0,27
00-0041069,Colbie Young,CIN,WR,2026,2,10,17.0,0,0.0,0,0.0,5,13.9,1,3.2,1,0,0.0,6.0,6.0,60,23,0,31,2,36
00-0040081,Jake Briningstool,KC,TE,2026,2,10,12.0,0,0.0,0,0.0,4,7.8,0,0.0,0,0,0.0,0.0,0.0,80,29,3,43,3,51
00-0037091,Bo Melton,GB,WR,2026,2,9,15.0,0,0.0,0,0.0,4,12.5,1,3.4,0,0,0.0,8.0,8.0,59,18,0,29,1,32
00-0038705,Emari Demercado,DAL,RB,2026,2,9,16.0,3,14.3,0,0.0,2,5.6,0,0.0,0,0,0.0,0.0,0.0,55,21,1,31,4,36
00-0041472,Marlin Klein,HOU,TE,2026,2,9,11.0,0,0.0,0,0.0,3,4.8,0,0.0,0,0,0.0,0.0,0.0,80,18,0,50,4,62
00-0041041,Oscar Delp,NO,TE,2026,2,9,13.0,0,0.0,0,0.0,3,7.7,1,3.1,1,0,0.0,7.0,7.0,68,28,3,32,2,39
00-0040948,J. Michael Sturdivant,GB,WR,2026,2,9,15.0,0,0.0,0,0.0,6,18.8,0,0.0,0,0,0.0,0.0,0.0,59,18,0,29,1,32
00-0040238,LeQuint Allen Jr.,JAC,RB,2026,2,9,15.0,0,0.0,0,0.0,9,29.0,1,3.6,0,0,0.0,4.0,4.0,59,24,2,28,0,31
00-0039471,Frank Gore Jr.,BUF,RB,2026,2,9,12.0,0,0.0,0,0.0,3,7.9,0,0.0,0,0,0.0,0.0,0.0,74,36,4,28,2,38
00-0038573,Derius Davis,LAC,WR,2026,2,8,12.0,0,0.0,0,0.0,3,9.7,1,3.8,0,0,0.0,14.0,14.0,68,32,2,26,1,31
00-0038794,Jaleel McLaughlin,CLE,RB,2026,2,8,14.0,1,4.3,0,0.0,4,11.4,1,3.3,0,0,0.0,1.0,1.0,58,23,0,30,1,35
00-0036893,Najee Harris,NYG,RB,2026,2,8,14.0,4,19.0,1,100.0,3,8.8,0,0.0,0,0,0.0,0.0,0.0,58,21,1,32,1,34
00-0036425,DeeJay Dallas,MIN,RB,2026,2,8,15.0,2,7.1,0,0.0,3,12.5,1,5.3,1,0,0.0,-4.0,-4.0,52,28,0,19,1,24
00-0040894,Malik Benson,LV,WR,2026,2,8,13.0,0,0.0,0,0.0,5,15.6,1,3.4,0,0,0.0,27.0,27.0,63,29,4,29,4,32
00-0040177,Jordan James,SF,RB,2026,2,8,15.0,4,14.8,0,0.0,1,4.0,0,0.0,0,0,0.0,0.0,0.0,52,27,5,21,1,25
00-0039359,Cade Stover,HOU,TE,2026,2,8,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,80,18,0,50,4,62
00-0039407,Dylan Laube,LV,RB,2026,2,8,13.0,0,0.0,0,0.0,2,6.2,0,0.0,0,0,0.0,0.0,0.0,63,29,4,29,4,32
00-0039855,Jalen McMillan,TB,WR,2026,2,7,11.0,0,0.0,0,0.0,2,4.9,0,0.0,0,0,0.0,0.0,0.0,65,25,0,33,4,41
00-0039391,Kimani Vidal,LAC,RB,2026,2,7,10.0,0,0.0,0,0.0,5,16.1,0,0.0,0,0,0.0,0.0,0.0,68,32,2,26,1,31
00-0037614,John Metchie III,CAR,WR,2026,2,7,11.0,0,0.0,0,0.0,4,10.3,0,0.0,0,0,0.0,0.0,0.0,66,22,0,32,6,39
00-0038824,Ryan Miller,MIA,WR,2026,2,7,12.0,0,0.0,0,0.0,3,10.7,1,4.3,1,0,0.0,41.0,41.0,59,29,1,23,0,28
00-0040277,Jahdae Walker,CHI,WR,2026,2,7,9.0,0,0.0,0,0.0,4,9.5,0,0.0,0,0,0.0,0.0,0.0,74,31,1,30,2,42
00-0035891,Cody White,LV,WR,2026,2,7,11.0,0,0.0,0,0.0,7,21.9,2,6.9,2,2,50.0,12.0,24.0,63,29,4,29,4,32
00-0039648,David Martin-Robinson,TEN,TE,2026,2,7,13.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,53,29,4,17,1,24
00-0041096,Kaytron Allen,WAS,RB,2026,2,6,8.0,5,15.6,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,71,32,1,34,8,42
00-0036646,Simi Fehoko,ARI,WR,2026,2,6,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,50,17,0,26,2,31
00-0040363,Keleki Latu,BUF,TE,2026,2,6,8.0,0,0.0,0,0.0,2,5.3,0,0.0,0,0,0.0,0.0,0.0,74,36,4,28,2,38
00-0032104,Ameer Abdullah,JAC,RB,2026,2,6,10.0,3,12.5,0,0.0,1,3.2,1,3.6,1,0,0.0,-6.0,-6.0,59,24,2,28,0,31
00-0040718,Travis Hunter,JAC,WR,2026,2,6,10.0,0,0.0,0,0.0,2,6.5,0,0.0,0,0,0.0,0.0,0.0,59,24,2,28,0,31
00-0040886,Nicholas Singleton,TEN,RB,2026,2,6,11.0,4,13.8,0,0.0,1,4.2,0,0.0,0,0,0.0,0.0,0.0,53,29,4,17,1,24
00-0040887,Josh Cuevas,BAL,TE,2026,2,5,9.0,0,0.0,0,0.0,4,10.5,0,0.0,0,0,0.0,0.0,0.0,58,22,1,29,1,38
